Stock_ID,Pattern,Signals,Win_Rate(%),Avg_Return(%),Max_Drawdown(%),Expected_Value(%)
9910.TW,P08_黃金交叉量增,11,36.36,-1.65,-11.76,-1.36
1314.TW,P04_長下影線放量,33,36.36,-4.14,-10.56,-1.36
3592.TW,P06_價量背離,33,36.36,-5.41,-18.03,-1.36
6830.TW,P09_量縮後爆量紅K,11,36.36,-2.83,-16.97,-1.36
1563.TW,P05_連跌反轉紅K,11,36.36,-2.38,-12.26,-1.36
3135.TW,P10_組合訊號,22,36.36,-0.05,-13.59,-1.36
1603.TW,P08_黃金交叉量增,11,36.36,-0.69,-9.32,-1.36
2397.TW,P02_量增紅K,22,36.36,-1.91,-9.55,-1.36
2405.TW,P04_長下影線放量,11,36.36,-6.0,-19.97,-1.36
2413.TW,P09_量縮後爆量紅K,11,36.36,-9.77,-21.74,-1.36
1219.TW,P12_多頭回檔,55,36.36,-0.75,-6.85,-1.36
2007.TW,P08_黃金交叉量增,11,36.36,-2.5,-14.26,-1.36
2007.TW,P09_量縮後爆量紅K,11,36.36,-5.37,-19.25,-1.36
2477.TW,P09_量縮後爆量紅K,11,36.36,-0.72,-15.63,-1.36
6582.TW,P09_量縮後爆量紅K,11,36.36,-1.01,-11.72,-1.36
1339.TW,P05_連跌反轉紅K,33,36.36,-0.34,-11.4,-1.36
2069.TW,P08_黃金交叉量增,11,36.36,-0.85,-10.85,-1.36
3669.TW,P05_連跌反轉紅K,22,36.36,-1.48,-14.68,-1.36
6952.TW,P03_均線支撐放量,33,36.36,-4.04,-10.2,-1.36
6952.TW,P05_連跌反轉紅K,11,36.36,-3.41,-8.78,-1.36
6152.TW,P08_黃金交叉量增,11,36.36,-2.07,-15.45,-1.36
1589.TW,P09_量縮後爆量紅K,11,36.36,-8.36,-15.21,-1.36
1416.TW,P08_黃金交叉量增,11,36.36,-1.44,-10.93,-1.36
6666.TW,P09_量縮後爆量紅K,11,36.36,-10.16,-13.83,-1.36
1470.TW,P08_黃金交叉量增,11,36.36,-2.02,-7.13,-1.36
2514.TW,P08_黃金交叉量增,6,33.33,9.91,-2.84,-1.36
2419.TW,P05_連跌反轉紅K,32,68.75,1.19,-12.78,-1.37
2312.TW,P09_量縮後爆量紅K,8,62.5,2.01,-13.19,-1.37
1307.TW,P08_黃金交叉量增,8,62.5,2.0,-4.46,-1.37
6923.TW,P02_量增紅K,5,60.0,2.39,-12.53,-1.37
1108.TW,P11_多頭排列紅K,49,55.1,3.21,-7.65,-1.37
6269.TW,P11_多頭排列紅K,40,55.0,3.24,-9.01,-1.37
1762.TW,P01_量縮價穩,101,50.5,4.15,-11.04,-1.37
2415.TW,P03_均線支撐放量,43,48.84,4.54,-13.46,-1.37
2528.TW,P08_黃金交叉量增,15,46.67,5.07,-7.28,-1.37
6625.TW,P12_多頭回檔,42,45.24,5.44,-9.05,-1.37
1460.TW,P07_RSI超賣量縮,135,36.3,-0.08,-10.96,-1.37
6768.TW,P11_多頭排列紅K,30,66.67,1.43,-11.65,-1.38
1464.TW,P09_量縮後爆量紅K,3,66.67,1.43,-5.69,-1.38
1733.TW,P12_多頭回檔,38,65.79,1.54,-6.66,-1.38
910861.TW,P05_連跌反轉紅K,32,65.62,1.56,-12.73,-1.38
1714.TW,P04_長下影線放量,24,62.5,2.0,-6.0,-1.38
9136.TW,P10_組合訊號,89,60.67,2.27,-6.43,-1.38
2601.TW,P04_長下影線放量,30,60.0,2.37,-13.12,-1.38
1472.TW,P09_量縮後爆量紅K,28,57.14,2.83,-12.98,-1.38
6416.TW,P03_均線支撐放量,25,56.0,3.04,-10.9,-1.38
1218.TW,P02_量增紅K,19,52.63,3.67,-6.67,-1.38
2903.TW,P11_多頭排列紅K,70,50.0,4.23,-6.75,-1.38
2356.TW,P06_價量背離,45,42.22,6.31,-5.03,-1.38
6112.TW,P05_連跌反轉紅K,25,40.0,7.06,-10.02,-1.38
2516.TW,P10_組合訊號,91,36.26,-0.46,-10.35,-1.38
3413.TW,P02_量增紅K,23,60.87,2.22,-13.83,-1.39
6166.TW,P07_RSI超賣量縮,48,56.25,2.98,-7.15,-1.39
2485.TW,P01_量縮價穩,97,54.64,3.27,-9.9,-1.39
2459.TW,P10_組合訊號,51,52.94,3.59,-5.45,-1.39
8367.TW,P11_多頭排列紅K,36,50.0,4.23,-8.53,-1.39
4588.TW,P10_組合訊號,20,45.0,5.47,-13.38,-1.39
8482.TW,P11_多頭排列紅K,47,36.17,-2.42,-10.63,-1.39
1906.TW,P08_黃金交叉量增,6,66.67,1.41,-4.28,-1.4
3257.TW,P06_價量背離,51,62.75,1.92,-11.7,-1.4
1568.TW,P04_長下影線放量,37,62.16,2.0,-9.55,-1.4
8011.TW,P03_均線支撐放量,36,61.11,2.17,-11.83,-1.4
5519.TW,P02_量增紅K,20,60.0,2.33,-11.33,-1.4
8105.TW,P01_量縮價穩,77,58.44,2.58,-13.77,-1.4
9933.TW,P01_量縮價穩,84,57.14,2.8,-7.27,-1.4
1218.TW,P11_多頭排列紅K,59,54.24,3.32,-8.02,-1.4
2753.TW,P01_量縮價穩,111,54.05,3.35,-6.18,-1.4
3311.TW,P06_價量背離,119,53.78,3.41,-7.31,-1.4
2536.TW,P10_組合訊號,92,53.26,3.52,-5.98,-1.4
2332.TW,P06_價量背離,45,51.11,3.95,-8.06,-1.4
1709.TW,P07_RSI超賣量縮,61,50.82,4.01,-6.85,-1.4
6754.TW,P12_多頭回檔,36,36.11,-3.03,-10.88,-1.4
3005.TW,P02_量增紅K,19,63.16,1.85,-13.89,-1.41
3714.TW,P07_RSI超賣量縮,44,59.09,2.46,-11.16,-1.41
1611.TW,P05_連跌反轉紅K,19,57.89,2.65,-8.16,-1.41
3050.TW,P03_均線支撐放量,47,57.45,2.73,-8.75,-1.41
2838.TW,P08_黃金交叉量增,11,54.55,3.24,-4.2,-1.41
1808.TW,P04_長下影線放量,55,54.55,3.25,-8.82,-1.41
1233.TW,P08_黃金交叉量增,11,54.55,3.24,-2.39,-1.41
5284.TW,P07_RSI超賣量縮,47,53.19,3.5,-13.52,-1.41
6770.TW,P02_量增紅K,14,50.0,4.17,-16.26,-1.41
2891.TW,P03_均線支撐放量,95,49.47,4.31,-6.29,-1.41
1535.TW,P07_RSI超賣量縮,79,49.37,4.32,-7.26,-1.41
1108.TW,P01_量縮價穩,170,47.06,4.87,-7.0,-1.41
6505.TW,P03_均線支撐放量,86,36.05,-1.54,-8.18,-1.41
9944.TW,P12_多頭回檔,86,36.05,-1.27,-7.24,-1.41
3033.TW,P08_黃金交叉量增,8,62.5,1.94,-7.77,-1.42
6834.TW,P07_RSI超賣量縮,72,59.72,2.34,-13.22,-1.42
4588.TW,P05_連跌反轉紅K,14,57.14,2.76,-14.91,-1.42
3090.TW,P02_量增紅K,24,54.17,3.31,-8.66,-1.42
6282.TW,P02_量增紅K,28,53.57,3.41,-10.57,-1.42
2705.TW,P01_量縮價穩,207,52.17,3.7,-8.66,-1.42
6585.TW,P01_量縮價穩,411,51.09,3.92,-8.55,-1.42
2910.TW,P06_價量背離,155,50.97,3.95,-5.03,-1.42
3011.TW,P06_價量背離,73,50.68,4.0,-12.54,-1.42
2439.TW,P10_組合訊號,25,36.0,-2.03,-11.71,-1.42
3703.TW,P03_均線支撐放量,50,36.0,-1.48,-11.61,-1.42
1308.TW,P02_量增紅K,25,36.0,-3.82,-13.96,-1.42
6504.TW,P05_連跌反轉紅K,25,36.0,-4.09,-11.02,-1.42
2702.TW,P03_均線支撐放量,50,36.0,-3.79,-10.8,-1.42
2029.TW,P02_量增紅K,13,76.92,0.24,-6.79,-1.43
6168.TW,P11_多頭排列紅K,46,63.04,1.83,-11.68,-1.43
8271.TW,P02_量增紅K,18,55.56,3.03,-11.99,-1.43
2327.TW,P06_價量背離,29,55.17,3.09,-11.28,-1.43
3024.TW,P11_多頭排列紅K,50,52.0,3.71,-10.61,-1.43
1342.TW,P06_價量背離,106,51.89,3.74,-8.67,-1.43
2891.TW,P12_多頭回檔,89,51.69,3.78,-5.64,-1.43
2886.TW,P12_多頭回檔,100,50.0,4.13,-4.27,-1.43
2317.TW,P10_組合訊號,31,45.16,5.34,-6.96,-1.43
2009.TW,P06_價量背離,93,45.16,5.33,-10.68,-1.43
4532.TW,P06_價量背離,89,35.96,-1.22,-8.79,-1.43
3669.TW,P06_價量背離,110,57.27,2.7,-10.73,-1.44
2012.TW,P04_長下影線放量,51,56.86,2.79,-6.55,-1.44
2324.TW,P12_多頭回檔,75,56.0,2.93,-6.73,-1.44
3257.TW,P12_多頭回檔,39,53.85,3.32,-11.74,-1.44
2536.TW,P01_量縮價穩,214,53.74,3.35,-5.21,-1.44
2887.TW,P12_多頭回檔,94,51.06,3.89,-5.45,-1.44
9946.TW,P01_量縮價穩,142,47.89,4.6,-10.13,-1.44
2748.TW,P04_長下影線放量,38,47.37,4.75,-9.01,-1.44
3045.TW,P08_黃金交叉量增,13,46.15,5.04,-1.79,-1.44
9940.TW,P05_連跌反轉紅K,39,35.9,-0.08,-7.07,-1.44
4108.TW,P01_量縮價穩,117,35.9,-0.96,-10.58,-1.44
1467.TW,P03_均線支撐放量,78,35.9,-3.74,-9.34,-1.44
6505.TW,P07_RSI超賣量縮,53,35.85,-1.8,-10.15,-1.44
1326.TW,P04_長下影線放量,53,35.85,-1.62,-8.35,-1.44
8462.TW,P04_長下影線放量,33,60.61,2.16,-9.07,-1.45
5531.TW,P01_量縮價穩,161,58.39,2.5,-8.33,-1.45
3056.TW,P02_量增紅K,20,55.0,3.09,-8.8,-1.45
6201.TW,P01_量縮價穩,223,47.09,4.8,-4.33,-1.45
2739.TW,P11_多頭排列紅K,48,41.67,6.31,-13.72,-1.45
1527.TW,P06_價量背離,120,35.83,-0.02,-6.69,-1.45
1904.TW,P02_量增紅K,13,69.23,1.0,-9.47,-1.46
2417.TW,P02_量增紅K,33,60.61,2.14,-13.71,-1.46
6177.TW,P11_多頭排列紅K,47,57.45,2.65,-8.24,-1.46
1809.TW,P04_長下影線放量,23,56.52,2.79,-12.3,-1.46
8213.TW,P12_多頭回檔,62,54.84,3.1,-7.44,-1.46
2886.TW,P02_量增紅K,6,50.0,4.09,-3.49,-1.46
2347.TW,P09_量縮後爆量紅K,2,50.0,4.08,-7.8,-1.46
2850.TW,P05_連跌反轉紅K,20,50.0,4.08,-5.42,-1.46
3028.TW,P02_量增紅K,15,46.67,4.88,-6.37,-1.46
5388.TW,P02_量增紅K,14,35.71,-4.72,-14.15,-1.46
6806.TW,P04_長下影線放量,14,35.71,-12.77,-21.55,-1.46
2762.TW,P12_多頭回檔,14,35.71,-2.0,-9.46,-1.46
5471.TW,P02_量增紅K,14,35.71,-1.89,-14.1,-1.46
1455.TW,P02_量增紅K,14,35.71,-0.45,-17.32,-1.46
6689.TW,P09_量縮後爆量紅K,14,35.71,-9.54,-18.64,-1.46
9935.TW,P08_黃金交叉量增,14,35.71,-4.67,-12.32,-1.46
2115.TW,P08_黃金交叉量增,14,35.71,-0.45,-8.18,-1.46
7732.TW,P09_量縮後爆量紅K,14,35.71,-3.69,-10.98,-1.46
4560.TW,P05_連跌反轉紅K,28,35.71,-0.36,-5.38,-1.46
3015.TW,P08_黃金交叉量增,6,66.67,1.3,-11.45,-1.47
9938.TW,P04_長下影線放量,42,64.29,1.61,-10.55,-1.47
3002.TW,P02_量增紅K,22,63.64,1.69,-9.31,-1.47
6416.TW,P07_RSI超賣量縮,68,58.82,2.39,-9.26,-1.47
2495.TW,P01_量縮價穩,95,56.84,2.73,-9.29,-1.47
2488.TW,P11_多頭排列紅K,47,53.19,3.4,-5.53,-1.47
2007.TW,P11_多頭排列紅K,47,48.94,4.31,-15.54,-1.47
2511.TW,P09_量縮後爆量紅K,8,62.5,1.84,-4.37,-1.48
8473.TW,P02_量增紅K,20,60.0,2.19,-10.12,-1.48
2543.TW,P03_均線支撐放量,58,56.9,2.7,-6.5,-1.48
2354.TW,P07_RSI超賣量縮,37,56.76,2.72,-10.77,-1.48
3419.TW,P01_量縮價穩,97,56.7,2.74,-12.42,-1.48
3557.TW,P07_RSI超賣量縮,83,56.63,2.76,-14.03,-1.48
2395.TW,P01_量縮價穩,53,56.6,2.75,-8.93,-1.48
8213.TW,P10_組合訊號,55,56.36,2.8,-7.78,-1.48
2882.TW,P10_組合訊號,35,54.29,3.17,-8.13,-1.48
910322.TW,P07_RSI超賣量縮,73,53.42,3.34,-8.12,-1.48
6477.TW,P03_均線支撐放量,25,52.0,3.61,-12.79,-1.48
2524.TW,P10_組合訊號,66,51.52,3.72,-6.63,-1.48
2609.TW,P12_多頭回檔,30,50.0,4.03,-14.5,-1.48
2466.TW,P06_價量背離,49,48.98,4.26,-5.2,-1.48
3034.TW,P07_RSI超賣量縮,43,46.51,4.86,-14.28,-1.48
6807.TW,P01_量縮價穩,108,46.3,4.92,-11.11,-1.48
5525.TW,P12_多頭回檔,90,45.56,5.12,-4.51,-1.48
4930.TW,P05_連跌反轉紅K,33,45.45,5.13,-10.1,-1.48
2913.TW,P11_多頭排列紅K,73,35.62,-0.96,-8.72,-1.48
1527.TW,P10_組合訊號,73,35.62,-0.9,-6.84,-1.48
9941.TW,P06_價量背離,59,35.59,-0.63,-13.39,-1.48
4108.TW,P10_組合訊號,59,35.59,-0.52,-9.79,-1.48
4551.TW,P05_連跌反轉紅K,26,65.38,1.43,-13.77,-1.49
1597.TW,P03_均線支撐放量,46,65.22,1.45,-8.52,-1.49
6415.TW,P05_連跌反轉紅K,36,63.89,1.62,-20.75,-1.49
2890.TW,P08_黃金交叉量增,11,63.64,1.67,-7.89,-1.49
3694.TW,P05_連跌反轉紅K,33,63.64,1.66,-15.16,-1.49
2392.TW,P11_多頭排列紅K,32,62.5,1.82,-11.72,-1.49
2440.TW,P12_多頭回檔,40,60.0,2.18,-10.35,-1.49
6168.TW,P06_價量背離,69,57.97,2.5,-11.92,-1.49
2228.TW,P12_多頭回檔,30,53.33,3.34,-7.83,-1.49
2851.TW,P12_多頭回檔,94,53.19,3.36,-6.02,-1.49
2634.TW,P01_量縮價穩,81,53.09,3.39,-6.64,-1.49
2340.TW,P11_多頭排列紅K,35,51.43,3.71,-13.49,-1.49
3533.TW,P10_組合訊號,18,50.0,4.02,-18.08,-1.49
2363.TW,P12_多頭回檔,28,50.0,4.03,-14.1,-1.49
2427.TW,P06_價量背離,133,45.11,5.22,-5.3,-1.49
6592.TW,P06_價量背離,43,44.19,5.47,-7.36,-1.49
1326.TW,P05_連跌反轉紅K,45,35.56,-1.99,-10.64,-1.49
1702.TW,P04_長下影線放量,45,35.56,-0.3,-6.32,-1.49
6781.TW,P09_量縮後爆量紅K,6,66.67,1.25,-15.23,-1.5
3645.TW,P11_多頭排列紅K,50,66.0,1.34,-14.27,-1.5
5215.TW,P07_RSI超賣量縮,74,62.16,1.84,-14.24,-1.5
4137.TW,P10_組合訊號,48,60.42,2.1,-7.67,-1.5
6449.TW,P08_黃金交叉量增,5,60.0,2.17,-6.93,-1.5
6670.TW,P11_多頭排列紅K,59,57.63,2.54,-7.88,-1.5
2441.TW,P06_價量背離,43,55.81,2.86,-7.91,-1.5
2204.TW,P07_RSI超賣量縮,66,53.03,3.38,-11.6,-1.5
9904.TW,P07_RSI超賣量縮,30,50.0,4.0,-8.74,-1.5
2247.TW,P01_量縮價穩,205,48.78,4.27,-4.09,-1.5
2002.TW,P11_多頭排列紅K,62,35.48,-3.59,-8.44,-1.5
2208.TW,P12_多頭回檔,31,35.48,-0.16,-10.56,-1.5
2104.TW,P05_連跌反轉紅K,31,35.48,-3.98,-12.29,-1.5
6108.TW,P03_均線支撐放量,62,35.48,-2.75,-10.36,-1.5
1416.TW,P10_組合訊號,62,35.48,-0.52,-6.96,-1.5
1762.TW,P05_連跌反轉紅K,31,35.48,-1.92,-12.94,-1.5
1338.TW,P11_多頭排列紅K,31,35.48,-7.31,-19.14,-1.5
6914.TW,P01_量縮價穩,38,65.79,1.34,-9.09,-1.51
2480.TW,P08_黃金交叉量增,11,63.64,1.63,-4.87,-1.51
6165.TW,P02_量增紅K,23,60.87,2.02,-13.98,-1.51
9938.TW,P03_均線支撐放量,23,56.52,2.71,-9.67,-1.51
1718.TW,P07_RSI超賣量縮,65,55.38,2.91,-7.49,-1.51
3042.TW,P03_均線支撐放量,39,53.85,3.2,-7.73,-1.51
5285.TW,P06_價量背離,83,53.01,3.36,-11.43,-1.51
2362.TW,P02_量增紅K,23,52.17,3.52,-10.1,-1.51
1604.TW,P01_量縮價穩,157,50.32,3.9,-3.58,-1.51
5880.TW,P05_連跌反轉紅K,32,50.0,3.99,-5.44,-1.51
2476.TW,P12_多頭回檔,43,46.51,4.81,-7.93,-1.51
3026.TW,P11_多頭排列紅K,44,45.45,5.08,-7.86,-1.51
2207.TW,P11_多頭排列紅K,91,43.96,5.48,-8.92,-1.51
2392.TW,P10_組合訊號,41,43.9,5.51,-10.19,-1.51
4581.TW,P06_價量背離,79,35.44,-1.1,-6.92,-1.51
4438.TW,P12_多頭回檔,48,35.42,-0.04,-8.25,-1.51
4960.TW,P03_均線支撐放量,33,66.67,1.22,-12.72,-1.52
3060.TW,P11_多頭排列紅K,28,64.29,1.52,-11.4,-1.52
2302.TW,P06_價量背離,77,63.64,1.62,-11.04,-1.52
3038.TW,P08_黃金交叉量增,12,58.33,2.39,-12.11,-1.52
1454.TW,P11_多頭排列紅K,39,51.28,3.69,-8.81,-1.52
2347.TW,P03_均線支撐放量,88,51.14,3.72,-5.79,-1.52
4557.TW,P11_多頭排列紅K,46,50.0,3.96,-6.77,-1.52
1236.TW,P11_多頭排列紅K,53,49.06,4.18,-5.41,-1.52
7795.TW,P06_價量背離,17,41.18,6.32,-14.59,-1.52
8463.TW,P02_量增紅K,16,37.5,7.63,-9.7,-1.52
8466.TW,P07_RSI超賣量縮,82,35.37,-2.22,-10.0,-1.52
6742.TW,P02_量增紅K,14,71.43,0.65,-15.3,-1.53
4526.TW,P03_均線支撐放量,55,60.0,2.12,-9.39,-1.53
910322.TW,P12_多頭回檔,62,58.06,2.41,-9.09,-1.53
8463.TW,P04_長下影線放量,41,56.1,2.75,-11.56,-1.53
1203.TW,P02_量增紅K,59,54.24,3.08,-5.1,-1.53
6558.TW,P05_連跌反轉紅K,31,51.61,3.61,-18.72,-1.53
3167.TW,P12_多頭回檔,35,48.57,4.25,-12.19,-1.53
2887.TW,P01_量縮價穩,79,48.1,4.37,-5.16,-1.53
2543.TW,P04_長下影線放量,40,47.5,4.52,-7.7,-1.53
2883.TW,P07_RSI超賣量縮,34,35.29,-2.3,-10.63,-1.53
6592.TW,P05_連跌反轉紅K,34,35.29,-3.86,-13.28,-1.53
2106.TW,P07_RSI超賣量縮,68,35.29,-0.23,-7.69,-1.53
2103.TW,P01_量縮價穩,102,35.29,-1.84,-12.1,-1.53
7765.TW,P06_價量背離,17,35.29,-6.9,-12.41,-1.53
4306.TW,P04_長下影線放量,34,35.29,-0.25,-6.56,-1.53
4720.TW,P02_量增紅K,17,35.29,-5.08,-12.75,-1.53
2406.TW,P03_均線支撐放量,37,59.46,2.19,-17.06,-1.54
1101.TW,P05_連跌反轉紅K,35,57.14,2.55,-6.45,-1.54
3094.TW,P04_長下影線放量,30,56.67,2.64,-13.16,-1.54
4952.TW,P06_價量背離,81,54.32,3.06,-10.86,-1.54
2323.TW,P06_價量背離,53,52.83,3.33,-11.57,-1.54
4904.TW,P09_量縮後爆量紅K,4,50.0,3.92,-3.01,-1.54
2010.TW,P03_均線支撐放量,58,48.28,4.31,-5.89,-1.54
1108.TW,P04_長下影線放量,60,45.0,5.14,-5.22,-1.54
2609.TW,P01_量縮價穩,64,40.62,6.44,-12.49,-1.54
6504.TW,P01_量縮價穩,142,35.21,-2.92,-10.2,-1.54
1416.TW,P03_均線支撐放量,71,35.21,-0.03,-7.08,-1.54
3023.TW,P04_長下影線放量,50,60.0,2.08,-10.89,-1.55
2303.TW,P11_多頭排列紅K,46,58.7,2.28,-9.97,-1.55
6768.TW,P09_量縮後爆量紅K,12,58.33,2.35,-7.13,-1.55
1319.TW,P12_多頭回檔,39,56.41,2.67,-11.4,-1.55
9906.TW,P07_RSI超賣量縮,79,55.7,2.79,-11.98,-1.55
2228.TW,P03_均線支撐放量,31,51.61,3.57,-7.04,-1.55
2002.TW,P07_RSI超賣量縮,76,46.05,4.82,-6.21,-1.55
6192.TW,P11_多頭排列紅K,54,35.19,-0.15,-9.61,-1.55
1905.TW,P12_多頭回檔,37,35.14,-5.78,-12.01,-1.55
6504.TW,P04_長下影線放量,37,35.14,-4.23,-10.82,-1.55
2324.TW,P10_組合訊號,35,62.86,1.66,-7.13,-1.56
910861.TW,P07_RSI超賣量縮,88,62.5,1.7,-10.11,-1.56
3557.TW,P01_量縮價穩,181,58.01,2.38,-11.71,-1.56
3257.TW,P11_多頭排列紅K,48,56.25,2.66,-11.1,-1.56
9927.TW,P11_多頭排列紅K,57,56.14,2.69,-6.41,-1.56
3054.TW,P10_組合訊號,92,55.43,2.81,-6.16,-1.56
2423.TW,P03_均線支撐放量,87,54.02,3.07,-7.79,-1.56
2610.TW,P08_黃金交叉量增,14,50.0,3.89,-11.48,-1.56
3702.TW,P08_黃金交叉量增,8,50.0,3.88,-8.77,-1.56
8072.TW,P06_價量背離,138,50.0,3.89,-5.77,-1.56
3058.TW,P06_價量背離,134,35.07,-1.6,-13.02,-1.56
1752.TW,P04_長下影線放量,18,33.33,9.33,-8.04,-1.56
4569.TW,P02_量增紅K,7,71.43,0.6,-7.06,-1.57
1590.TW,P10_組合訊號,40,70.0,0.76,-13.92,-1.57
2762.TW,P04_長下影線放量,12,66.67,1.15,-6.72,-1.57
2401.TW,P12_多頭回檔,25,64.0,1.49,-13.9,-1.57
2905.TW,P02_量增紅K,14,57.14,2.5,-9.02,-1.57
3447.TW,P01_量縮價穩,78,55.13,2.86,-13.03,-1.57
6754.TW,P03_均線支撐放量,51,54.9,2.89,-7.43,-1.57
6192.TW,P05_連跌反轉紅K,29,51.72,3.51,-7.17,-1.57
1438.TW,P05_連跌反轉紅K,31,51.61,3.53,-11.32,-1.57
3669.TW,P10_組合訊號,45,51.11,3.62,-10.55,-1.57
2466.TW,P03_均線支撐放量,150,48.67,4.15,-4.53,-1.57
1711.TW,P10_組合訊號,36,47.22,4.49,-9.28,-1.57
2516.TW,P01_量縮價穩,201,44.78,5.12,-8.04,-1.57
4912.TW,P06_價量背離,63,63.49,1.54,-14.87,-1.58
910861.TW,P06_價量背離,92,59.78,2.07,-11.06,-1.58
1342.TW,P02_量增紅K,22,59.09,2.17,-9.87,-1.58
3669.TW,P07_RSI超賣量縮,88,56.82,2.54,-11.82,-1.58
1810.TW,P06_價量背離,134,47.01,4.53,-7.36,-1.58
2108.TW,P03_均線支撐放量,43,41.86,5.95,-11.5,-1.58
1789.TW,P04_長下影線放量,20,35.0,-3.32,-10.97,-1.58
1313.TW,P10_組合訊號,40,35.0,-1.2,-12.37,-1.58
1558.TW,P02_量增紅K,20,35.0,-1.04,-6.34,-1.58
4119.TW,P03_均線支撐放量,40,35.0,-1.34,-10.55,-1.58
1472.TW,P03_均線支撐放量,60,35.0,-2.91,-14.07,-1.58
6807.TW,P02_量增紅K,20,35.0,-1.32,-13.58,-1.58
2634.TW,P03_均線支撐放量,33,66.67,1.12,-7.94,-1.59
2351.TW,P03_均線支撐放量,21,61.9,1.74,-16.74,-1.59
6830.TW,P10_組合訊號,24,58.33,2.27,-13.39,-1.59
8163.TW,P07_RSI超賣量縮,43,58.14,2.31,-10.19,-1.59
8016.TW,P01_量縮價穩,62,58.06,2.32,-11.68,-1.59
2474.TW,P05_連跌反轉紅K,21,57.14,2.47,-7.1,-1.59
2420.TW,P03_均線支撐放量,64,53.12,3.18,-6.64,-1.59
2608.TW,P07_RSI超賣量縮,48,50.0,3.83,-6.14,-1.59
4906.TW,P09_量縮後爆量紅K,6,50.0,3.83,-8.93,-1.59
6534.TW,P03_均線支撐放量,31,48.39,4.18,-6.78,-1.59
2727.TW,P03_均線支撐放量,43,34.88,-1.51,-13.77,-1.59
2029.TW,P12_多頭回檔,43,34.88,-1.72,-9.04,-1.59
6120.TW,P01_量縮價穩,61,70.49,0.66,-13.32,-1.6
1531.TW,P09_量縮後爆量紅K,3,66.67,1.1,-8.73,-1.6
2353.TW,P07_RSI超賣量縮,27,62.96,1.58,-8.91,-1.6
2258.TW,P01_量縮價穩,34,61.76,1.75,-11.22,-1.6
1409.TW,P11_多頭排列紅K,52,57.69,2.36,-8.21,-1.6
5203.TW,P01_量縮價穩,140,54.29,2.95,-8.45,-1.6
1721.TW,P02_量增紅K,27,51.85,3.42,-8.78,-1.6
2024.TW,P09_量縮後爆量紅K,27,51.85,3.42,-7.56,-1.6
2015.TW,P09_量縮後爆量紅K,4,50.0,3.81,-4.0,-1.6
5876.TW,P12_多頭回檔,91,49.45,3.92,-6.22,-1.6
1604.TW,P12_多頭回檔,82,48.78,4.06,-4.35,-1.6
7730.TW,P01_量縮價穩,40,40.0,6.5,-13.85,-1.6
2489.TW,P06_價量背離,66,34.85,-1.55,-13.71,-1.6
2069.TW,P05_連跌反轉紅K,23,69.57,0.75,-12.7,-1.61
1626.TW,P11_多頭排列紅K,25,60.0,1.99,-8.39,-1.61
4927.TW,P07_RSI超賣量縮,64,57.81,2.32,-13.92,-1.61
2031.TW,P11_多頭排列紅K,35,57.14,2.43,-12.74,-1.61
2449.TW,P03_均線支撐放量,20,55.0,2.81,-11.86,-1.61
5607.TW,P03_均線支撐放量,40,55.0,2.8,-11.42,-1.61
1809.TW,P03_均線支撐放量,31,54.84,2.84,-13.2,-1.61
3266.TW,P03_均線支撐放量,83,54.22,2.94,-6.28,-1.61
3694.TW,P03_均線支撐放量,25,52.0,3.36,-13.84,-1.61
2022.TW,P11_多頭排列紅K,37,51.35,3.5,-15.59,-1.61
2618.TW,P02_量增紅K,16,50.0,3.77,-10.98,-1.61
9904.TW,P05_連跌反轉紅K,26,50.0,3.78,-9.13,-1.61
8926.TW,P07_RSI超賣量縮,46,50.0,3.79,-3.84,-1.61
2392.TW,P07_RSI超賣量縮,54,50.0,3.78,-11.55,-1.61
2886.TW,P11_多頭排列紅K,124,49.19,3.96,-4.63,-1.61
9902.TW,P03_均線支撐放量,61,49.18,3.97,-5.65,-1.61
3528.TW,P06_價量背離,136,46.32,4.64,-4.02,-1.61
2206.TW,P05_連跌反轉紅K,23,34.78,-1.37,-8.21,-1.61
2867.TW,P05_連跌反轉紅K,46,34.78,-2.29,-10.56,-1.61
2419.TW,P04_長下影線放量,23,34.78,-3.97,-11.16,-1.61
9110.TW,P05_連跌反轉紅K,46,34.78,-4.56,-18.06,-1.61
4414.TW,P11_多頭排列紅K,23,34.78,-11.33,-22.33,-1.61
2032.TW,P11_多頭排列紅K,33,63.64,1.46,-11.0,-1.62
4581.TW,P07_RSI超賣量縮,37,62.16,1.65,-3.88,-1.62
4958.TW,P04_長下影線放量,52,57.69,2.33,-11.25,-1.62
3702.TW,P04_長下影線放量,58,53.45,3.06,-5.56,-1.62
4952.TW,P05_連跌反轉紅K,30,53.33,3.09,-9.37,-1.62
8112.TW,P03_均線支撐放量,35,51.43,3.46,-7.97,-1.62
6024.TW,P12_多頭回檔,104,49.04,3.98,-3.74,-1.62
8072.TW,P01_量縮價穩,167,47.31,4.38,-6.85,-1.62
2414.TW,P11_多頭排列紅K,60,46.67,4.52,-4.98,-1.62
6807.TW,P10_組合訊號,33,45.45,4.84,-9.91,-1.62
1615.TW,P08_黃金交叉量增,6,66.67,1.06,-9.35,-1.63
6830.TW,P06_價量背離,37,64.86,1.27,-13.91,-1.63
8163.TW,P03_均線支撐放量,45,60.0,1.96,-10.25,-1.63
